height_data,LW,LN,P,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10
81.56909269,0,1,1,A,A,A,B,A,B,B,B,A,A,B,B,B,B,A,A,B,B,A,A
79.3216343,0,1,1,A,A,A,B,A,B,B,A,B,B,A,B,B,A,B,A,B,B,B,B
81.86387974,0,1,1,A,A,A,B,A,B,B,A,B,A,B,A,B,A,B,A,A,B,A,B
80.76654335,0,1,1,A,A,A,B,A,B,B,A,A,B,B,B,B,B,A,A,A,A,A,A
84.29371561,0,1,1,A,A,A,B,A,B,B,A,A,A,B,B,A,A,B,B,A,B,A,B
76.28747191,0,1,1,A,A,A,B,A,B,A,B,B,B,B,B,B,B,A,A,B,A,B,B
78.76991077,0,1,1,A,A,A,B,A,B,A,B,B,A,B,A,B,B,A,B,A,A,A,A
79.04294282,0,1,1,A,A,A,B,A,B,A,B,A,B,B,A,A,A,B,B,A,B,A,A
82.65208611,0,1,1,A,A,A,B,A,B,A,B,A,A,A,A,A,A,A,B,A,B,B,A
79.60251726,0,1,1,A,A,A,B,A,B,A,A,B,B,A,A,B,B,A,B,A,B,A,A
82.63441029,0,1,1,A,A,A,B,A,B,A,A,B,A,B,A,B,B,B,A,A,B,B,B
80.55172295,0,1,1,A,A,A,B,A,B,A,A,A,B,A,A,A,B,B,B,B,A,A,A
84.40933786,0,1,1,A,A,A,B,A,B,A,A,A,A,A,A,A,B,B,A,A,B,A,B
76.9975134,0,1,1,A,A,A,B,A,A,B,B,B,B,A,B,A,B,A,B,A,A,A,B
79.3230192,0,1,1,A,A,A,B,A,A,B,B,B,A,B,B,B,B,A,B,A,A,A,A
80.31584403,0,1,1,A,A,A,B,A,A,B,B,A,B,A,B,B,A,B,A,A,A,A,A
84.54968891,0,1,1,A,A,A,B,A,A,B,B,A,A,B,A,A,A,B,B,B,A,A,B
79.73626433,0,1,1,A,A,A,B,A,A,B,A,B,B,B,B,B,B,B,A,A,B,A,B
83.43518035,0,1,1,A,A,A,B,A,A,B,A,B,A,B,A,A,B,B,B,B,A,B,A
81.54346146,0,1,1,A,A,A,B,A,A,B,A,A,B,A,A,A,B,A,B,A,B,A,A
86.51655578,0,1,1,A,A,A,B,A,A,B,A,A,A,B,A,B,B,A,B,A,A,A,B
78.85964329,0,1,1,A,A,A,B,A,A,A,B,B,B,B,B,B,B,B,A,A,B,A,A
81.17030223,0,1,1,A,A,A,B,A,A,A,B,B,A,B,A,B,B,B,A,B,B,A,A
79.63270424,0,1,1,A,A,A,B,A,A,A,B,A,B,B,A,B,B,A,A,A,A,B,A
82.87235842,0,1,1,A,A,A,B,A,A,A,B,A,A,A,B,B,A,B,A,A,B,A,A
80.16087904,0,1,1,A,A,A,B,A,A,A,A,B,B,B,A,A,B,A,B,B,B,B,B
85.14884478,0,1,1,A,A,A,B,A,A,A,A,B,A,A,B,B,A,A,B,A,B,A,A
82.64342411,0,1,1,A,A,A,B,A,A,A,A,A,B,B,B,B,A,A,A,A,B,B,B
85.50377044,0,1,1,A,A,A,B,A,A,A,A,A,A,B,B,B,B,A,B,B,A,A,A
133.4823446,0,1,1,A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B
136.2476193,0,1,1,A,A,A,A,B,B,B,B,B,A,A,B,B,A,A,A,A,A,B,B
136.8303844,0,1,1,A,A,A,A,B,B,B,B,A,B,B,A,B,B,B,B,B,A,A,A
138.6811462,0,1,1,A,A,A,A,B,B,B,B,A,A,A,B,B,A,A,A,B,A,A,B
135.762889,0,1,1,A,A,A,A,B,B,B,A,B,B,A,B,B,A,B,A,A,A,B,B
139.0927003,0,1,1,A,A,A,A,B,B,B,A,B,A,A,B,B,B,B,A,B,A,A,B
138.0685259,0,1,1,A,A,A,A,B,B,B,A,A,B,A,A,A,B,A,A,A,B,B,A
141.2160837,0,1,1,A,A,A,A,B,B,B,A,A,A,A,B,B,B,A,A,B,B,A,B
134.3524958,0,1,1,A,A,A,A,B,B,A,B,B,B,A,A,A,B,A,B,A,B,B,B
136.9503724,0,1,1,A,A,A,A,B,B,A,B,B,A,B,B,A,B,B,B,B,B,B,B
135.3591034,0,1,1,A,A,A,A,B,B,A,B,A,B,A,B,A,B,A,A,A,A,B,B
139.0185784,0,1,1,A,A,A,A,B,B,A,B,A,A,A,A,A,B,B,B,B,A,A,B
136.6293315,0,1,1,A,A,A,A,B,B,A,A,B,B,B,B,A,A,A,A,B,B,B,B
139.7127866,0,1,1,A,A,A,A,B,B,A,A,B,A,B,B,A,B,A,A,B,A,B,B
138.2588797,0,1,1,A,A,A,A,B,B,A,A,A,B,B,A,A,A,A,A,B,B,B,B
142.3568648,0,1,1,A,A,A,A,B,B,A,A,A,A,A,A,B,B,B,A,B,A,A,A
135.6558713,0,1,1,A,A,A,A,B,A,B,B,B,B,A,B,B,A,B,B,A,B,A,B
138.7899685,0,1,1,A,A,A,A,B,A,B,B,B,A,B,B,B,B,A,B,B,A,A,A
137.0468454,0,1,1,A,A,A,A,B,A,B,B,A,B,B,B,B,A,B,B,B,B,B,B
140.0151332,0,1,1,A,A,A,A,B,A,B,B,A,A,B,A,A,A,A,B,B,A,B,B
138.3097412,0,1,1,A,A,A,A,B,A,B,A,B,B,A,A,B,B,A,A,A,A,B,A
140.1116948,0,1,1,A,A,A,A,B,A,B,A,B,A,A,B,A,B,A,A,A,A,A,A
139.7158857,0,1,1,A,A,A,A,B,A,B,A,A,B,B,A,A,A,B,B,B,A,B,B
144.3529168,0,1,1,A,A,A,A,B,A,B,A,A,A,A,A,B,B,B,A,A,A,A,A
135.7151132,0,1,1,A,A,A,A,B,A,A,B,B,B,A,B,A,B,B,A,B,B,B,A
139.1325069,0,1,1,A,A,A,A,B,A,A,B,B,A,A,B,A,B,B,B,B,A,B,B
136.9261073,0,1,1,A,A,A,A,B,A,A,B,A,B,A,A,B,B,A,A,A,A,A,A
140.7032541,0,1,1,A,A,A,A,B,A,A,B,A,A,B,A,A,A,B,A,B,B,A,A
137.4324146,0,1,1,A,A,A,A,B,A,A,A,B,B,B,B,A,B,A,A,A,A,A,B
141.4972867,0,1,1,A,A,A,A,B,A,A,A,B,A,B,A,B,B,B,A,B,B,A,A
140.757089,0,1,1,A,A,A,A,B,A,A,A,A,B,A,A,B,B,A,B,A,B,B,B
145.1143762,0,1,1,A,A,A,A,B,A,A,A,A,A,A,B,B,A,B,A,A,B,A,B
134.6609484,0,1,1,A,A,A,A,A,B,B,B,B,B,A,B,A,A,A,A,A,A,B,A
138.3556282,0,1,1,A,A,A,A,A,B,B,B,B,A,A,A,B,B,A,B,B,B,A,B
139.3051123,0,1,1,A,A,A,A,A,B,B,B,A,B,B,B,B,B,A,B,B,B,A,B
140.4116223,0,1,1,A,A,A,A,A,B,B,B,A,A,B,B,A,B,A,A,B,A,B,A
138.580969,0,1,1,A,A,A,A,A,B,B,A,B,B,B,A,B,A,B,B,A,A,A,B
142.8371862,0,1,1,A,A,A,A,A,B,B,A,B,A,B,A,A,A,B,A,B,B,A,B
140.7952282,0,1,1,A,A,A,A,A,B,B,A,A,B,A,A,A,B,A,B,B,A,A,B
143.0336971,0,1,1,A,A,A,A,A,B,B,A,A,A,B,A,A,B,A,B,A,B,A,A
136.3109563,0,1,1,A,A,A,A,A,B,A,B,B,B,B,B,B,A,A,A,A,B,A,B
139.8109018,0,1,1,A,A,A,A,A,B,A,B,B,A,B,B,A,A,A,A,A,B,B,B
138.9438419,0,1,1,A,A,A,A,A,B,A,B,A,B,A,A,A,A,A,A,A,B,A,B
141.4380736,0,1,1,A,A,A,A,A,B,A,B,A,A,A,B,A,B,B,B,A,B,A,B
138.7259485,0,1,1,A,A,A,A,A,B,A,A,B,B,A,A,A,A,A,B,A,B,A,B
142.4415568,0,1,1,A,A,A,A,A,B,A,A,B,A,B,A,B,B,B,B,B,A,B,A
140.7431388,0,1,1,A,A,A,A,A,B,A,A,A,B,A,A,B,A,B,B,A,A,A,A
144.6683359,0,1,1,A,A,A,A,A,B,A,A,A,A,B,A,B,B,B,A,A,A,B,B
136.4969868,0,1,1,A,A,A,A,A,A,B,B,B,B,A,B,A,A,B,A,A,B,A,A
141.1290023,0,1,1,A,A,A,A,A,A,B,B,B,A,A,A,B,A,B,A,B,A,B,B
139.8626788,0,1,1,A,A,A,A,A,A,B,B,A,B,A,A,B,B,A,A,A,A,B,B
143.1511322,0,1,1,A,A,A,A,A,A,B,B,A,A,B,B,A,A,A,B,A,B,A,A
140.1697149,0,1,1,A,A,A,A,A,A,B,A,B,B,A,A,A,B,A,A,A,B,A,B
142.8084744,0,1,1,A,A,A,A,A,A,B,A,B,A,B,A,A,A,A,A,A,A,B,A
141.2563556,0,1,1,A,A,A,A,A,A,B,A,A,B,B,A,B,A,B,B,B,B,A,A
145.5687899,0,1,1,A,A,A,A,A,A,B,A,A,A,B,A,A,A,B,B,A,A,B,B
138.5399958,0,1,1,A,A,A,A,A,A,A,B,B,B,A,B,B,A,B,B,A,A,B,B
140.1627727,0,1,1,A,A,A,A,A,A,A,B,B,A,A,B,B,A,A,B,B,A,A,A
141.0940196,0,1,1,A,A,A,A,A,A,A,B,A,B,A,A,B,B,B,B,B,A,B,A
143.4775845,0,1,1,A,A,A,A,A,A,A,B,A,A,A,B,B,A,A,B,B,B,A,A
141.4488351,0,1,1,A,A,A,A,A,A,A,A,B,B,A,B,A,A,A,B,B,A,A,A
145.4931132,0,1,1,A,A,A,A,A,A,A,A,B,A,B,A,A,A,A,B,B,B,A,A
141.6638315,0,1,1,A,A,A,A,A,A,A,A,A,B,B,A,B,B,A,B,B,A,B,B
147.1665458,0,1,1,A,A,A,A,A,A,A,A,A,A,B,B,B,A,A,B,A,A,A,B
64.82711179,1,0,0,B,B,B,B,B,B,B,B,B,B,B,B,A,B,A,A,B,A,B,B
70.31866708,1,0,0,B,B,B,B,B,B,B,B,B,A,A,B,A,B,B,A,A,A,A,B
69.26290005,1,0,0,B,B,B,B,B,B,B,B,A,B,A,B,B,B,B,B,B,B,B,B
73.47489953,1,0,0,B,B,B,B,B,B,B,B,A,A,B,B,B,A,B,B,A,B,B,A
69.25889134,1,0,0,B,B,B,B,B,B,B,A,B,B,B,A,B,A,B,A,B,A,A,A
73.58585578,1,0,0,B,B,B,B,B,B,B,A,B,A,B,B,A,B,A,B,B,B,A,B
70.81453238,1,0,0,B,B,B,B,B,B,B,A,A,B,B,A,B,B,B,A,B,A,A,B
75.26291301,1,0,0,B,B,B,B,B,B,B,A,A,A,B,A,A,A,B,B,B,B,A,A
66.68429669,1,0,0,B,B,B,B,B,B,A,B,B,B,B,A,A,A,B,A,A,B,A,B
70.85270062,1,0,0,B,B,B,B,B,B,A,B,B,A,B,A,B,B,B,A,A,B,A,B
70.28080154,1,0,0,B,B,B,B,B,B,A,B,A,B,A,B,A,A,A,B,A,B,A,B
73.50889132,1,0,0,B,B,B,B,B,B,A,B,A,A,A,A,B,B,B,B,B,B,A,A
69.89103148,1,0,0,B,B,B,B,B,B,A,A,B,B,A,B,B,B,A,A,B,A,A,B
73.53231835,1,0,0,B,B,B,B,B,B,A,A,B,A,A,B,B,B,B,B,B,A,B,B
72.58136182,1,0,0,B,B,B,B,B,B,A,A,A,B,A,A,B,A,A,B,B,A,A,B
74.61753929,1,0,0,B,B,B,B,B,B,A,A,A,A,A,B,A,B,A,B,B,A,A,B
67.92106711,1,0,0,B,B,B,B,B,A,B,B,B,B,A,B,B,A,A,A,B,B,B,B
72.17881546,1,0,0,B,B,B,B,B,A,B,B,B,A,A,A,B,B,B,A,A,B,A,A
69.93641111,1,0,0,B,B,B,B,B,A,B,B,A,B,B,B,B,B,A,B,A,A,B,A
73.51821025,1,0,0,B,B,B,B,B,A,B,B,A,A,A,A,B,B,B,B,A,A,A,A
70.38544639,1,0,0,B,B,B,B,B,A,B,A,B,B,A,B,A,B,B,A,A,A,A,B
74.79129562,1,0,0,B,B,B,B,B,A,B,A,B,A,A,A,A,B,A,A,A,A,B,A
71.91298173,1,0,0,B,B,B,B,B,A,B,A,A,B,A,B,B,A,A,B,A,A,B,B
76.77806898,1,0,0,B,B,B,B,B,A,B,A,A,A,B,B,A,A,A,A,A,B,B,B
68.89942611,1,0,0,B,B,B,B,B,A,A,B,B,B,B,A,A,B,A,A,A,A,A,B
71.08158248,1,0,0,B,B,B,B,B,A,A,B,B,A,B,A,A,A,B,B,A,A,A,B
71.128852,1,0,0,B,B,B,B,B,A,A,B,A,B,B,A,B,A,A,A,B,B,A,B
74.03822571,1,0,0,B,B,B,B,B,A,A,B,A,A,A,B,A,B,B,A,A,B,B,B
72.22007913,1,0,0,B,B,B,B,B,A,A,A,B,B,A,A,A,A,A,B,A,B,B,A
74.49171472,1,0,0,B,B,B,B,B,A,A,A,B,A,B,A,A,B,A,B,B,B,A,B
74.77766431,1,0,0,B,B,B,B,B,A,A,A,A,B,A,A,A,B,A,B,B,A,A,A
76.01137324,1,0,0,B,B,B,B,B,A,A,A,A,A,B,A,B,A,A,A,B,B,A,B
69.30692699,1,0,0,B,B,B,B,A,B,B,B,B,B,B,A,B,A,A,B,A,B,B,B
72.63724056,1,0,0,B,B,B,B,A,B,B,B,B,A,A,A,A,B,A,B,A,A,A,B
71.81560074,1,0,0,B,B,B,B,A,B,B,B,A,B,B,B,A,A,A,A,A,A,B,A
75.26942759,1,0,0,B,B,B,B,A,B,B,B,A,A,A,A,A,A,B,A,B,B,A,B
72.7323026,1,0,0,B,B,B,B,A,B,B,A,B,B,A,B,A,A,A,A,A,A,B,B
74.44158079,1,0,0,B,B,B,B,A,B,B,A,B,A,B,A,A,B,B,A,B,A,A,B
74.25291446,1,0,0,B,B,B,B,A,B,B,A,A,B,B,B,A,A,B,B,B,A,B,B
77.02598089,1,0,0,B,B,B,B,A,B,B,A,A,A,B,A,B,A,A,A,B,B,A,A
70.23166935,1,0,0,B,B,B,B,A,B,A,B,B,B,B,A,A,A,A,B,B,A,B,B
72.63642161,1,0,0,B,B,B,B,A,B,A,B,B,A,B,B,A,B,A,B,B,B,A,A
72.45359748,1,0,0,B,B,B,B,A,B,A,B,A,B,B,B,B,A,A,A,A,A,A,A
75.65192886,1,0,0,B,B,B,B,A,B,A,B,A,A,A,A,A,A,A,A,B,B,B,A
73.41617929,1,0,0,B,B,B,B,A,B,A,A,B,B,B,A,A,A,A,A,A,B,B,B
76.85252437,1,0,0,B,B,B,B,A,B,A,A,B,A,A,A,A,A,A,B,B,B,A,A
75.17507397,1,0,0,B,B,B,B,A,B,A,A,A,B,A,A,A,B,A,A,A,B,A,B
78.31633549,1,0,0,B,B,B,B,A,B,A,A,A,A,B,A,A,B,A,B,A,A,A,A
70.5595979,1,0,0,B,B,B,B,A,A,B,B,B,B,A,B,B,A,B,A,B,B,B,A
74.65206653,1,0,0,B,B,B,B,A,A,B,B,B,A,A,A,A,B,A,B,A,A,B,B
73.13917233,1,0,0,B,B,B,B,A,A,B,B,A,B,A,B,A,B,A,A,B,A,B,A
76.41108924,1,0,0,B,B,B,B,A,A,B,B,A,A,B,A,B,B,B,B,A,B,B,B
72.33467547,1,0,0,B,B,B,B,A,A,B,A,B,B,A,A,B,B,A,B,A,A,B,B
76.17777057,1,0,0,B,B,B,B,A,A,B,A,B,A,B,A,B,A,A,A,B,B,A,A
75.58492801,1,0,0,B,B,B,B,A,A,B,A,A,B,B,A,B,B,B,B,A,B,B,A
78.9809875,1,0,0,B,B,B,B,A,A,B,A,A,A,B,A,B,A,B,A,A,B,A,A
71.66392295,1,0,0,B,B,B,B,A,A,A,B,B,B,B,A,B,B,B,B,A,A,A,B
73.9654633,1,0,0,B,B,B,B,A,A,A,B,B,A,A,B,B,A,A,B,B,B,B,B
72.53066009,1,0,0,B,B,B,B,A,A,A,B,A,B,A,B,A,A,B,B,A,A,B,B
76.90129148,1,0,0,B,B,B,B,A,A,A,B,A,A,A,B,B,A,A,A,A,A,A,A
75.2806563,1,0,0,B,B,B,B,A,A,A,A,B,B,B,B,A,B,B,A,B,A,B,A
77.83025596,1,0,0,B,B,B,B,A,A,A,A,B,A,A,A,B,B,B,A,B,B,B,A
77.38464103,1,0,0,B,B,B,B,A,A,A,A,A,B,B,A,B,A,A,B,A,A,A,B
79.59940224,1,0,0,B,B,B,B,A,A,A,A,A,A,B,A,B,A,B,B,A,B,A,B
126.6585797,1,0,0,B,B,B,A,B,B,B,B,B,B,B,A,B,B,A,B,A,A,B,A
130.6444945,1,0,0,B,B,B,A,B,B,B,B,B,A,B,A,A,A,B,A,B,B,A,B
128.8304469,1,0,0,B,B,B,A,B,B,B,B,A,B,B,A,B,A,B,A,A,A,B,A
132.4176547,1,0,0,B,B,B,A,B,B,B,B,A,A,B,A,A,A,B,B,B,B,B,A
128.5813039,1,0,0,B,B,B,A,B,B,B,A,B,B,B,B,A,B,B,B,A,A,B,B
133.3224578,1,0,0,B,B,B,A,B,B,B,A,B,A,B,A,B,A,A,B,A,B,A,B
131.0222842,1,0,0,B,B,B,A,B,B,B,A,A,B,B,B,A,B,A,B,B,B,A,A
134.7600151,1,0,0,B,B,B,A,B,B,B,A,A,A,B,B,B,B,A,B,A,A,B,A
127.5222102,1,0,0,B,B,B,A,B,B,A,B,B,B,A,B,A,B,A,B,B,A,A,B
130.8653979,1,0,0,B,B,B,A,B,B,A,B,B,A,B,A,A,A,A,A,B,B,B,A
129.4622514,1,0,0,B,B,B,A,B,B,A,B,A,B,A,B,A,A,A,B,B,A,A,A
134.3215869,1,0,0,B,B,B,A,B,B,A,B,A,A,A,A,B,B,A,B,B,B,B,B
130.1179703,1,0,0,B,B,B,A,B,B,A,A,B,B,B,A,B,A,B,A,A,B,B,B
132.6014037,1,0,0,B,B,B,A,B,B,A,A,B,A,A,B,A,A,A,A,B,A,B,A
132.9067111,1,0,0,B,B,B,A,B,B,A,A,A,B,B,B,B,A,B,A,A,B,B,A
135.117412,1,0,0,B,B,B,A,B,B,A,A,A,A,A,A,A,B,B,A,B,B,B,B
129.0566649,1,0,0,B,B,B,A,B,A,B,B,B,B,A,A,B,B,B,A,A,A,B,B
130.747279,1,0,0,B,B,B,A,B,A,B,B,B,A,B,B,A,B,B,B,B,A,A,B
130.4209903,1,0,0,B,B,B,A,B,A,B,B,A,B,A,A,A,B,B,B,A,A,B,B
133.0426494,1,0,0,B,B,B,A,B,A,B,B,A,A,B,A,B,B,B,B,A,B,A,A
130.9923533,1,0,0,B,B,B,A,B,A,B,A,B,B,B,A,B,A,A,B,B,A,A,B
133.8664975,1,0,0,B,B,B,A,B,A,B,A,B,A,B,A,B,B,A,A,A,B,B,A
133.6081643,1,0,0,B,B,B,A,B,A,B,A,A,B,A,A,B,A,A,A,A,A,A,B
135.8861011,1,0,0,B,B,B,A,B,A,B,A,A,A,B,A,A,B,B,A,A,A,B,A
129.0887776,1,0,0,B,B,B,A,B,A,A,B,B,B,A,B,A,B,A,B,B,A,B,A
132.0020891,1,0,0,B,B,B,A,B,A,A,B,B,A,B,B,B,A,B,A,A,B,A,A
130.5038972,1,0,0,B,B,B,A,B,A,A,B,A,B,B,B,B,B,A,B,A,A,A,B
134.1669751,1,0,0,B,B,B,A,B,A,A,B,A,A,A,B,A,A,A,A,A,B,B,A
132.0721393,1,0,0,B,B,B,A,B,A,A,A,B,B,A,A,A,A,A,A,B,B,B,A
135.3476452,1,0,0,B,B,B,A,B,A,A,A,B,A,B,B,B,A,B,A,B,B,B,A
134.6964638,1,0,0,B,B,B,A,B,A,A,A,A,B,A,B,A,B,A,A,A,A,A,B
136.1787139,1,0,0,B,B,B,A,B,A,A,A,A,A,B,B,A,A,B,B,B,B,A,A
129.6187873,1,0,0,B,B,B,A,A,B,B,B,B,B,B,B,A,A,A,B,A,B,A,A
132.4105884,1,0,0,B,B,B,A,A,B,B,B,B,A,B,A,A,B,A,B,B,B,A,A
130.964436,1,0,0,B,B,B,A,A,B,B,B,A,B,A,A,B,A,A,A,B,A,A,A
133.79831,1,0,0,B,B,B,A,A,B,B,B,A,A,A,B,A,B,A,B,A,B,A,B
131.8788798,1,0,0,B,B,B,A,A,B,B,A,B,B,A,B,A,B,B,A,B,B,A,B
135.6789354,1,0,0,B,B,B,A,A,B,B,A,B,A,A,B,A,A,B,A,A,B,A,B
133.3260616,1,0,0,B,B,B,A,A,B,B,A,A,B,B,A,B,B,A,B,B,B,A,B
136.1305707,1,0,0,B,B,B,A,A,B,B,A,A,A,A,B,A,A,B,A,A,A,B,A
129.8386269,1,0,0,B,B,B,A,A,B,A,B,B,B,B,B,A,A,A,A,A,B,A,B
133.2867181,1,0,0,B,B,B,A,A,B,A,B,B,A,A,B,A,B,A,B,B,A,A,A
131.0628052,1,0,0,B,B,B,A,A,B,A,B,A,B,A,A,A,A,B,B,A,B,A,A
135.7676674,1,0,0,B,B,B,A,A,B,A,B,A,A,B,B,B,B,A,B,A,B,B,B
131.6668117,1,0,0,B,B,B,A,A,B,A,A,B,B,A,B,B,B,B,B,B,B,B,A
134.7823077,1,0,0,B,B,B,A,A,B,A,A,B,A,B,A,A,A,A,B,B,B,B,B
134.7525576,1,0,0,B,B,B,A,A,B,A,A,A,B,A,A,A,A,B,A,B,A,B,B
138.1453237,1,0,0,B,B,B,A,A,B,A,A,A,A,A,A,B,B,B,A,A,B,A,B
131.278934,1,0,0,B,B,B,A,A,A,B,B,B,B,A,A,B,B,B,B,A,B,A,A
132.6149351,1,0,0,B,B,B,A,A,A,B,B,B,A,B,A,A,B,B,A,B,B,A,B
133.6746715,1,0,0,B,B,B,A,A,A,B,B,A,B,B,B,B,B,A,A,B,B,B,B
136.8105686,1,0,0,B,B,B,A,A,A,B,B,A,A,B,A,A,B,A,A,B,B,A,B
133.2697796,1,0,0,B,B,B,A,A,A,B,A,B,B,A,A,B,B,B,A,A,B,A,B
135.9870656,1,0,0,B,B,B,A,A,A,B,A,B,A,B,A,B,A,B,B,A,B,A,A
135.6494092,1,0,0,B,B,B,A,A,A,B,A,A,B,A,B,A,A,B,B,A,A,A,A
137.9755391,1,0,0,B,B,B,A,A,A,B,A,A,A,A,A,A,B,A,B,A,B,B,A
132.0596334,1,0,0,B,B,B,A,A,A,A,B,B,B,A,A,A,A,B,A,A,A,A,A
133.5884342,1,0,0,B,B,B,A,A,A,A,B,B,A,B,A,A,A,B,A,B,A,A,B
132.7496318,1,0,0,B,B,B,A,A,A,A,B,A,B,B,A,B,B,A,A,B,A,B,B
137.0282469,1,0,0,B,B,B,A,A,A,A,B,A,A,B,B,B,A,B,A,A,A,A,B
134.9842944,1,0,0,B,B,B,A,A,A,A,A,B,B,A,B,B,A,A,B,A,A,A,A
137.6923773,1,0,0,B,B,B,A,A,A,A,A,B,A,A,B,B,A,B,A,B,B,B,A
136.2071062,1,0,0,B,B,B,A,A,A,A,A,A,B,B,A,B,B,A,B,B,B,A,A
139.7671348,1,0,0,B,B,B,A,A,A,A,A,A,A,A,B,A,A,A,B,B,A,A,A
70.9168441,1,0,0,B,B,A,B,B,B,B,B,B,B,B,A,B,A,A,A,A,B,B,B
73.02547874,1,0,0,B,B,A,B,B,B,B,B,B,A,B,A,A,A,B,B,B,A,B,B
71.69944643,1,0,0,B,B,A,B,B,B,B,B,A,B,A,A,B,B,A,B,B,B,B,A
75.78143166,1,0,0,B,B,A,B,B,B,B,B,A,A,A,A,B,B,B,B,B,B,A,B
71.2262218,1,0,0,B,B,A,B,B,B,B,A,B,B,B,B,B,A,A,A,A,B,B,A
75.32636736,1,0,0,B,B,A,B,B,B,B,A,B,A,B,A,B,B,A,A,A,A,B,B
74.53956372,1,0,0,B,B,A,B,B,B,B,A,A,B,B,B,B,B,B,B,B,B,B,A
77.78525416,1,0,0,B,B,A,B,B,B,B,A,A,A,A,B,A,B,A,A,B,A,A,A
70.01846254,1,0,0,B,B,A,B,B,B,A,B,B,B,B,A,A,B,A,A,A,A,B,A
73.78224017,1,0,0,B,B,A,B,B,B,A,B,B,A,B,B,B,A,A,B,A,B,A,B
73.39152772,1,0,0,B,B,A,B,B,B,A,B,A,B,A,B,A,A,A,A,B,B,A,A
76.49793681,1,0,0,B,B,A,B,B,B,A,B,A,A,A,B,A,B,B,A,A,B,A,A
73.59320472,1,0,0,B,B,A,B,B,B,A,A,B,B,B,B,A,B,A,B,B,A,B,B
76.5093362,1,0,0,B,B,A,B,B,B,A,A,B,A,A,A,B,B,B,B,B,B,A,A
75.87599157,1,0,0,B,B,A,B,B,B,A,A,A,B,A,B,A,A,A,A,A,B,A,A
79.57686554,1,0,0,B,B,A,B,B,B,A,A,A,A,B,B,A,B,B,A,B,A,B,B
71.68907391,1,0,0,B,B,A,B,B,A,B,B,B,B,B,B,A,B,B,B,A,A,B,B
75.27371917,1,0,0,B,B,A,B,B,A,B,B,B,A,B,A,A,B,B,A,B,A,A,B
73.55133085,1,0,0,B,B,A,B,B,A,B,B,A,B,B,A,A,A,A,A,A,A,B,B
76.54109205,1,0,0,B,B,A,B,B,A,B,B,A,A,B,B,B,B,A,B,B,A,B,B
74.65052357,1,0,0,B,B,A,B,B,A,B,A,B,B,A,B,A,A,A,A,B,A,B,A
77.39150793,1,0,0,B,B,A,B,B,A,B,A,B,A,B,B,A,A,B,B,B,A,A,B
76.92226719,1,0,0,B,B,A,B,B,A,B,A,A,B,B,A,A,A,A,B,A,B,A,B
79.08448132,1,0,0,B,B,A,B,B,A,B,A,A,A,A,A,A,B,B,B,B,A,B,A
72.7954299,1,0,0,B,B,A,B,B,A,A,B,B,B,B,B,A,B,B,B,B,A,A,B
75.33255563,1,0,0,B,B,A,B,B,A,A,B,B,A,B,A,B,B,A,B,B,A,B,A
75.19193244,1,0,0,B,B,A,B,B,A,A,B,A,B,B,A,A,B,B,B,B,A,A,A
78.41009177,1,0,0,B,B,A,B,B,A,A,B,A,A,B,B,B,B,A,B,A,A,A,A
75.39701988,1,0,0,B,B,A,B,B,A,A,A,B,B,B,A,A,A,A,A,A,A,B,A
78.02119092,1,0,0,B,B,A,B,B,A,A,A,B,A,A,A,B,B,A,B,A,A,B,A
76.14924894,1,0,0,B,B,A,B,B,A,A,A,A,B,A,A,B,A,A,B,B,A,A,B
80.81110548,1,0,0,B,B,A,B,B,A,A,A,A,A,A,A,A,A,B,B,A,B,A,B
72.45660869,1,0,0,B,B,A,B,A,B,B,B,B,B,A,A,B,A,B,A,A,A,B,B
75.55839253,1,0,0,B,B,A,B,A,B,B,B,B,A,B,A,B,A,A,A,B,B,B,B
74.44093891,1,0,0,B,B,A,B,A,B,B,B,A,B,A,B,B,B,A,A,B,A,A,B
76.19555562,1,0,0,B,B,A,B,A,B,B,B,A,A,A,A,B,A,B,B,B,A,B,B
74.56818176,1,0,0,B,B,A,B,A,B,B,A,B,B,A,B,A,A,A,B,A,A,B,A
78.12641046,1,0,0,B,B,A,B,A,B,B,A,B,A,A,B,A,B,B,A,A,A,A,B
76.76488912,1,0,0,B,B,A,B,A,B,B,A,A,B,A,B,A,A,A,A,A,B,B,A
81.6892572,1,0,0,B,B,A,B,A,B,B,A,A,A,B,B,A,A,B,B,B,A,A,A
72.20932709,1,0,0,B,B,A,B,A,B,A,B,B,B,A,A,B,B,B,B,A,B,A,A
77.01027619,1,0,0,B,B,A,B,A,B,A,B,B,A,A,B,A,A,A,B,B,A,A,B
75.786171,1,0,0,B,B,A,B,A,B,A,B,A,B,B,B,A,B,A,A,A,A,B,A
78.53245427,1,0,0,B,B,A,B,A,B,A,B,A,A,A,A,A,A,B,A,A,B,B,B
76.72542089,1,0,0,B,B,A,B,A,B,A,A,B,B,A,A,B,B,B,B,B,B,A,B
79.07860233,1,0,0,B,B,A,B,A,B,A,A,B,A,A,A,A,B,B,A,A,A,B,A
78.50377872,1,0,0,B,B,A,B,A,B,A,A,A,B,B,B,B,A,B,B,B,B,A,B
