"","height_data","i","j","k","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"Height.3777",77.538976143787,0,1,1,1,0,1,1,0,0,0,0,0,1
"Height.3778",75.9793570844556,0,1,1,1,0,1,1,0,0,0,0,1,0
"Height.3779",79.4345460303673,0,1,1,1,0,1,1,0,0,0,0,1,1
"Height.3780",78.1900527479149,0,1,1,1,0,1,1,0,0,0,1,0,0
"Height.3781",80.8500626415694,0,1,1,1,0,1,1,0,0,0,1,0,1
"Height.3782",80.5030306564803,0,1,1,1,0,1,1,0,0,0,1,1,0
"Height.3783",82.415977757274,0,1,1,1,0,1,1,0,0,0,1,1,1
"Height.3784",75.2180378331805,0,1,1,1,0,1,1,0,0,1,0,0,0
"Height.3785",77.769251326049,0,1,1,1,0,1,1,0,0,1,0,0,1
"Height.3786",77.9231824392473,0,1,1,1,0,1,1,0,0,1,0,1,0
"Height.3787",80.6199378058603,0,1,1,1,0,1,1,0,0,1,0,1,1
"Height.3788",78.818728168233,0,1,1,1,0,1,1,0,0,1,1,0,0
"Height.3789",81.9778246993786,0,1,1,1,0,1,1,0,0,1,1,0,1
"Height.3790",80.126710953846,0,1,1,1,0,1,1,0,0,1,1,1,0
"Height.3791",83.2861239774232,0,1,1,1,0,1,1,0,0,1,1,1,1
"Height.3792",76.6130719150066,0,1,1,1,0,1,1,0,1,0,0,0,0
"Height.3793",79.0919345282832,0,1,1,1,0,1,1,0,1,0,0,0,1
"Height.3794",76.7784508186978,0,1,1,1,0,1,1,0,1,0,0,1,0
"Height.3795",82.6884740699624,0,1,1,1,0,1,1,0,1,0,0,1,1
"Height.3796",78.083564277365,0,1,1,1,0,1,1,0,1,0,1,0,0
"Height.3797",81.4673712729933,0,1,1,1,0,1,1,0,1,0,1,0,1
"Height.3798",81.3866552274416,0,1,1,1,0,1,1,0,1,0,1,1,0
"Height.3799",84.3260021777002,0,1,1,1,0,1,1,0,1,0,1,1,1
"Height.3800",75.5542340549233,0,1,1,1,0,1,1,0,1,1,0,0,0
"Height.3801",80.3819163001802,0,1,1,1,0,1,1,0,1,1,0,0,1
"Height.3802",79.1531759530756,0,1,1,1,0,1,1,0,1,1,0,1,0
"Height.3803",82.4458361870228,0,1,1,1,0,1,1,0,1,1,0,1,1
"Height.3804",79.4468233975078,0,1,1,1,0,1,1,0,1,1,1,0,0
"Height.3805",82.8868341000907,0,1,1,1,0,1,1,0,1,1,1,0,1
"Height.3806",82.6895819181262,0,1,1,1,0,1,1,0,1,1,1,1,0
"Height.3807",85.3305402137189,0,1,1,1,0,1,1,0,1,1,1,1,1
"Height.3808",76.1800319591605,0,1,1,1,0,1,1,1,0,0,0,0,0
"Height.3809",80.0466500857474,0,1,1,1,0,1,1,1,0,0,0,0,1
"Height.3810",79.6192670165205,0,1,1,1,0,1,1,1,0,0,0,1,0
"Height.3811",81.9393220385282,0,1,1,1,0,1,1,1,0,0,0,1,1
"Height.3812",81.2085924003453,0,1,1,1,0,1,1,1,0,0,1,0,0
"Height.3813",83.5914943710475,0,1,1,1,0,1,1,1,0,0,1,0,1
"Height.3814",82.7609830468901,0,1,1,1,0,1,1,1,0,0,1,1,0
"Height.3815",85.9700187817979,0,1,1,1,0,1,1,1,0,0,1,1,1
"Height.3816",78.0342834164325,0,1,1,1,0,1,1,1,0,1,0,0,0
"Height.3817",80.7274348693675,0,1,1,1,0,1,1,1,0,1,0,0,1
"Height.3818",80.0288052328827,0,1,1,1,0,1,1,1,0,1,0,1,0
"Height.3819",82.9638480485447,0,1,1,1,0,1,1,1,0,1,0,1,1
"Height.3820",80.8115666465939,0,1,1,1,0,1,1,1,0,1,1,0,0
"Height.3821",84.3879352771683,0,1,1,1,0,1,1,1,0,1,1,0,1
"Height.3822",82.0304216208639,0,1,1,1,0,1,1,1,0,1,1,1,0
"Height.3823",85.7989311864516,0,1,1,1,0,1,1,1,0,1,1,1,1
"Height.3824",78.7830230537636,0,1,1,1,0,1,1,1,1,0,0,0,0
"Height.3825",81.9500689481759,0,1,1,1,0,1,1,1,1,0,0,0,1
"Height.3826",81.6659898751525,0,1,1,1,0,1,1,1,1,0,0,1,0
"Height.3827",83.6489475697259,0,1,1,1,0,1,1,1,1,0,0,1,1
"Height.3828",81.0800358404346,0,1,1,1,0,1,1,1,1,0,1,0,0
"Height.3829",84.803567267885,0,1,1,1,0,1,1,1,1,0,1,0,1
"Height.3830",83.3916439614191,0,1,1,1,0,1,1,1,1,0,1,1,0
"Height.3831",86.5934880576652,0,1,1,1,0,1,1,1,1,0,1,1,1
"Height.3832",78.5445058918492,0,1,1,1,0,1,1,1,1,1,0,0,0
"Height.3833",82.8507165474067,0,1,1,1,0,1,1,1,1,1,0,0,1
"Height.3834",80.8052818611067,0,1,1,1,0,1,1,1,1,1,0,1,0
"Height.3835",84.3355272922575,0,1,1,1,0,1,1,1,1,1,0,1,1
"Height.3836",81.6151176529971,0,1,1,1,0,1,1,1,1,1,1,0,0
"Height.3837",84.6526229121175,0,1,1,1,0,1,1,1,1,1,1,0,1
"Height.3838",83.5018181354507,0,1,1,1,0,1,1,1,1,1,1,1,0
"Height.3839",87.0317080623764,0,1,1,1,0,1,1,1,1,1,1,1,1
"Height.3840",69.3182225335866,0,1,1,1,1,0,0,0,0,0,0,0,0
"Height.3841",72.2352941446755,0,1,1,1,1,0,0,0,0,0,0,0,1
"Height.3842",71.7824661632374,0,1,1,1,1,0,0,0,0,0,0,1,0
"Height.3843",75.3910017707816,0,1,1,1,1,0,0,0,0,0,0,1,1
"Height.3844",73.1530256028767,0,1,1,1,1,0,0,0,0,0,1,0,0
"Height.3845",75.7520197717202,0,1,1,1,1,0,0,0,0,0,1,0,1
"Height.3846",73.9952021846156,0,1,1,1,1,0,0,0,0,0,1,1,0
"Height.3847",77.2196003619662,0,1,1,1,1,0,0,0,0,0,1,1,1
"Height.3848",70.8246339438482,0,1,1,1,1,0,0,0,0,1,0,0,0
"Height.3849",73.8710076157956,0,1,1,1,1,0,0,0,0,1,0,0,1
"Height.3850",72.8659781856653,0,1,1,1,1,0,0,0,0,1,0,1,0
"Height.3851",75.0307689854562,0,1,1,1,1,0,0,0,0,1,0,1,1
"Height.3852",74.7127918204225,0,1,1,1,1,0,0,0,0,1,1,0,0
"Height.3853",77.0330109943654,0,1,1,1,1,0,0,0,0,1,1,0,1
"Height.3854",75.0242356977087,0,1,1,1,1,0,0,0,0,1,1,1,0
"Height.3855",79.5302379966643,0,1,1,1,1,0,0,0,0,1,1,1,1
"Height.3856",69.9801569709136,0,1,1,1,1,0,0,0,1,0,0,0,0
"Height.3857",75.1598921245401,0,1,1,1,1,0,0,0,1,0,0,0,1
"Height.3858",74.2116395450858,0,1,1,1,1,0,0,0,1,0,0,1,0
"Height.3859",77.1719682718374,0,1,1,1,1,0,0,0,1,0,0,1,1
"Height.3860",74.5524285683568,0,1,1,1,1,0,0,0,1,0,1,0,0
"Height.3861",77.3040096319903,0,1,1,1,1,0,0,0,1,0,1,0,1
"Height.3862",76.7922435336567,0,1,1,1,1,0,0,0,1,0,1,1,0
"Height.3863",79.2154566128395,0,1,1,1,1,0,0,0,1,0,1,1,1
"Height.3864",71.1189291173367,0,1,1,1,1,0,0,0,1,1,0,0,0
"Height.3865",76.7729593592962,0,1,1,1,1,0,0,0,1,1,0,0,1
"Height.3866",74.1343909428493,0,1,1,1,1,0,0,0,1,1,0,1,0
"Height.3867",77.0858911051518,0,1,1,1,1,0,0,0,1,1,0,1,1
"Height.3868",74.6528468896593,0,1,1,1,1,0,0,0,1,1,1,0,0
"Height.3869",78.6924737209307,0,1,1,1,1,0,0,0,1,1,1,0,1
"Height.3870",78.3430578270999,0,1,1,1,1,0,0,0,1,1,1,1,0
"Height.3871",80.3423871879759,0,1,1,1,1,0,0,0,1,1,1,1,1
"Height.3872",72.1007005883307,0,1,1,1,1,0,0,1,0,0,0,0,0
"Height.3873",75.0142358832569,0,1,1,1,1,0,0,1,0,0,0,0,1
"Height.3874",74.9516127698551,0,1,1,1,1,0,0,1,0,0,0,1,0
"Height.3875",77.0483233634787,0,1,1,1,1,0,0,1,0,0,0,1,1
"Height.3876",74.6911950853224,0,1,1,1,1,0,0,1,0,0,1,0,0
"Height.3877",78.7021676663824,0,1,1,1,1,0,0,1,0,0,1,0,1
"Height.3878",77.8689358803324,0,1,1,1,1,0,0,1,0,0,1,1,0
"Height.3879",81.8274833372635,0,1,1,1,1,0,0,1,0,0,1,1,1
"Height.3880",72.8010986129821,0,1,1,1,1,0,0,1,0,1,0,0,0
"Height.3881",77.6090892121054,0,1,1,1,1,0,0,1,0,1,0,0,1
"Height.3882",77.0000018830656,0,1,1,1,1,0,0,1,0,1,0,1,0
"Height.3883",77.3060977710837,0,1,1,1,1,0,0,1,0,1,0,1,1
"Height.3884",76.3241866570691,0,1,1,1,1,0,0,1,0,1,1,0,0
"Height.3885",80.1280152446578,0,1,1,1,1,0,0,1,0,1,1,0,1
"Height.3886",78.400608154368,0,1,1,1,1,0,0,1,0,1,1,1,0
"Height.3887",80.9265888501586,0,1,1,1,1,0,0,1,0,1,1,1,1
"Height.3888",73.5783694270684,0,1,1,1,1,0,0,1,1,0,0,0,0
"Height.3889",78.0475862269656,0,1,1,1,1,0,0,1,1,0,0,0,1
"Height.3890",75.8293263051153,0,1,1,1,1,0,0,1,1,0,0,1,0
"Height.3891",79.5231565346548,0,1,1,1,1,0,0,1,1,0,0,1,1
"Height.3892",76.7632671959257,0,1,1,1,1,0,0,1,1,0,1,0,0
"Height.3893",79.8048458217904,0,1,1,1,1,0,0,1,1,0,1,0,1
"Height.3894",79.7347909785487,0,1,1,1,1,0,0,1,1,0,1,1,0
"Height.3895",82.6212849333178,0,1,1,1,1,0,0,1,1,0,1,1,1
"Height.3896",73.7935352054038,0,1,1,1,1,0,0,1,1,1,0,0,0
"Height.3897",77.5935640494002,0,1,1,1,1,0,0,1,1,1,0,0,1
"Height.3898",75.1912853443488,0,1,1,1,1,0,0,1,1,1,0,1,0
"Height.3899",80.3798064919316,0,1,1,1,1,0,0,1,1,1,0,1,1
"Height.3900",78.0658937115971,0,1,1,1,1,0,0,1,1,1,1,0,0
"Height.3901",81.6885422827615,0,1,1,1,1,0,0,1,1,1,1,0,1
"Height.3902",78.6963736138862,0,1,1,1,1,0,0,1,1,1,1,1,0
"Height.3903",82.6670469456268,0,1,1,1,1,0,0,1,1,1,1,1,1
"Height.3904",73.9172264922782,0,1,1,1,1,0,1,0,0,0,0,0,0
"Height.3905",75.9477232523424,0,1,1,1,1,0,1,0,0,0,0,0,1
"Height.3906",74.7677333011114,0,1,1,1,1,0,1,0,0,0,0,1,0
"Height.3907",78.5731424570608,0,1,1,1,1,0,1,0,0,0,0,1,1
"Height.3908",75.7128458953318,0,1,1,1,1,0,1,0,0,0,1,0,0
"Height.3909",79.7260209998581,0,1,1,1,1,0,1,0,0,0,1,0,1
"Height.3910",78.4485475965127,0,1,1,1,1,0,1,0,0,0,1,1,0
"Height.3911",80.5951685807116,0,1,1,1,1,0,1,0,0,0,1,1,1
"Height.3912",74.9929951459535,0,1,1,1,1,0,1,0,0,1,0,0,0
"Height.3913",76.1811798674156,0,1,1,1,1,0,1,0,0,1,0,0,1
"Height.3914",76.0665007304996,0,1,1,1,1,0,1,0,0,1,0,1,0
"Height.3915",78.8173348583768,0,1,1,1,1,0,1,0,0,1,0,1,1
"Height.3916",76.7152951341682,0,1,1,1,1,0,1,0,0,1,1,0,0
"Height.3917",78.9339157508344,0,1,1,1,1,0,1,0,0,1,1,0,1
"Height.3918",78.656353373263,0,1,1,1,1,0,1,0,0,1,1,1,0
"Height.3919",81.0931861581798,0,1,1,1,1,0,1,0,0,1,1,1,1
"Height.3920",74.032956320753,0,1,1,1,1,0,1,0,1,0,0,0,0
"Height.3921",78.0716088484268,0,1,1,1,1,0,1,0,1,0,0,0,1
"Height.3922",76.5682430682476,0,1,1,1,1,0,1,0,1,0,0,1,0
"Height.3923",79.7131979472178,0,1,1,1,1,0,1,0,1,0,0,1,1
"Height.3924",77.9313100846246,0,1,1,1,1,0,1,0,1,0,1,0,0
"Height.3925",79.6992109418332,0,1,1,1,1,0,1,0,1,0,1,0,1
"Height.3926",79.9351792342844,0,1,1,1,1,0,1,0,1,0,1,1,0
"Height.3927",83.9035065132234,0,1,1,1,1,0,1,0,1,0,1,1,1
"Height.3928",74.3971529348704,0,1,1,1,1,0,1,0,1,1,0,0,0
"Height.3929",78.4611840028616,0,1,1,1,1,0,1,0,1,1,0,0,1
"Height.3930",75.9935036591339,0,1,1,1,1,0,1,0,1,1,0,1,0
"Height.3931",81.1516191550184,0,1,1,1,1,0,1,0,1,1,0,1,1
"Height.3932",77.3884936408228,0,1,1,1,1,0,1,0,1,1,1,0,0
"Height.3933",81.571968052381,0,1,1,1,1,0,1,0,1,1,1,0,1
"Height.3934",81.3217121346654,0,1,1,1,1,0,1,0,1,1,1,1,0
"Height.3935",83.4101239136971,0,1,1,1,1,0,1,0,1,1,1,1,1
"Height.3936",76.3271531802498,0,1,1,1,1,0,1,1,0,0,0,0,0
"Height.3937",78.739022715045,0,1,1,1,1,0,1,1,0,0,0,0,1
"Height.3938",77.1280438902697,0,1,1,1,1,0,1,1,0,0,0,1,0
"Height.3939",80.9207567996556,0,1,1,1,1,0,1,1,0,0,0,1,1
"Height.3940",78.9350234602811,0,1,1,1,1,0,1,1,0,0,1,0,0
"Height.3941",82.5498687460877,0,1,1,1,1,0,1,1,0,0,1,0,1
"Height.3942",81.7552178744574,0,1,1,1,1,0,1,1,0,0,1,1,0
"Height.3943",84.3475383275457,0,1,1,1,1,0,1,1,0,0,1,1,1
"Height.3944",75.6913331519522,0,1,1,1,1,0,1,1,0,1,0,0,0
"Height.3945",80.3427778575045,0,1,1,1,1,0,1,1,0,1,0,0,1
"Height.3946",78.6828838785279,0,1,1,1,1,0,1,1,0,1,0,1,0
"Height.3947",81.2794265932865,0,1,1,1,1,0,1,1,0,1,0,1,1
"Height.3948",79.2498322209655,0,1,1,1,1,0,1,1,0,1,1,0,0
"Height.3949",82.6895610588846,0,1,1,1,1,0,1,1,0,1,1,0,1
"Height.3950",81.7647472143766,0,1,1,1,1,0,1,1,0,1,1,1,0
"Height.3951",83.8125389142734,0,1,1,1,1,0,1,1,0,1,1,1,1
"Height.3952",77.3880009349721,0,1,1,1,1,0,1,1,1,0,0,0,0
"Height.3953",80.961533217075,0,1,1,1,1,0,1,1,1,0,0,0,1
"Height.3954",79.6561227478442,0,1,1,1,1,0,1,1,1,0,0,1,0
"Height.3955",81.9824245193645,0,1,1,1,1,0,1,1,1,0,0,1,1
"Height.3956",79.7174383472776,0,1,1,1,1,0,1,1,1,0,1,0,0
"Height.3957",83.7828207845799,0,1,1,1,1,0,1,1,1,0,1,0,1
"Height.3958",83.2946264390907,0,1,1,1,1,0,1,1,1,0,1,1,0
"Height.3959",85.5125881687738,0,1,1,1,1,0,1,1,1,0,1,1,1
"Height.3960",77.8154946269823,0,1,1,1,1,0,1,1,1,1,0,0,0
"Height.3961",81.695850802313,0,1,1,1,1,0,1,1,1,1,0,0,1
"Height.3962",79.8824224605371,0,1,1,1,1,0,1,1,1,1,0,1,0
"Height.3963",81.1747873423201,0,1,1,1,1,0,1,1,1,1,0,1,1
"Height.3964",81.4845568448891,0,1,1,1,1,0,1,1,1,1,1,0,0
"Height.3965",83.5808964173595,0,1,1,1,1,0,1,1,1,1,1,0,1
"Height.3966",82.290596667988,0,1,1,1,1,0,1,1,1,1,1,1,0
"Height.3967",85.9334614896773,0,1,1,1,1,0,1,1,1,1,1,1,1
"Height.3968",73.4718833308639,0,1,1,1,1,1,0,0,0,0,0,0,0
"Height.3969",76.9355032260576,0,1,1,1,1,1,0,0,0,0,0,0,1
"Height.3970",76.1642670131872,0,1,1,1,1,1,0,0,0,0,0,1,0
"Height.3971",78.5854807844349,0,1,1,1,1,1,0,0,0,0,0,1,1
"Height.3972",76.5460255229483,0,1,1,1,1,1,0,0,0,0,1,0,0
"Height.3973",80.5890701162765,0,1,1,1,1,1,0,0,0,0,1,0,1
"Height.3974",77.472070035148,0,1,1,1,1,1,0,0,0,0,1,1,0
"Height.3975",81.0151774645153,0,1,1,1,1,1,0,0,0,0,1,1,1
"Height.3976",74.9294047493245,0,1,1,1,1,1,0,0,0,1,0,0,0
"Height.3977",76.3726078130626,0,1,1,1,1,1,0,0,0,1,0,0,1
"Height.3978",75.9994088050482,0,1,1,1,1,1,0,0,0,1,0,1,0
"Height.3979",77.7946009617406,0,1,1,1,1,1,0,0,0,1,0,1,1
"Height.3980",77.433686399755,0,1,1,1,1,1,0,0,0,1,1,0,0
"Height.3981",80.8949093161526,0,1,1,1,1,1,0,0,0,1,1,0,1
"Height.3982",78.2254672033403,0,1,1,1,1,1,0,0,0,1,1,1,0
"Height.3983",82.3641768970329,0,1,1,1,1,1,0,0,0,1,1,1,1
"Height.3984",75.9113810309239,0,1,1,1,1,1,0,0,1,0,0,0,0
"Height.3985",77.9196981309113,0,1,1,1,1,1,0,0,1,0,0,0,1
"Height.3986",76.6296985279719,0,1,1,1,1,1,0,0,1,0,0,1,0
"Height.3987",79.6015141120808,0,1,1,1,1,1,0,0,1,0,0,1,1
"Height.3988",76.7136149527517,0,1,1,1,1,1,0,0,1,0,1,0,0
"Height.3989",80.1552377376623,0,1,1,1,1,1,0,0,1,0,1,0,1
"Height.3990",79.2922186991919,0,1,1,1,1,1,0,0,1,0,1,1,0
"Height.3991",83.7402964299753,0,1,1,1,1,1,0,0,1,0,1,1,1
"Height.3992",76.786844718788,0,1,1,1,1,1,0,0,1,1,0,0,0
"Height.3993",79.1205558739785,0,1,1,1,1,1,0,0,1,1,0,0,1
"Height.3994",78.6548096643381,0,1,1,1,1,1,0,0,1,1,0,1,0
"Height.3995",80.5662332298217,0,1,1,1,1,1,0,0,1,1,0,1,1
"Height.3996",78.9385829937835,0,1,1,1,1,1,0,0,1,1,1,0,0
"Height.3997",81.6876335553298,0,1,1,1,1,1,0,0,1,1,1,0,1
"Height.3998",80.4020695620364,0,1,1,1,1,1,0,0,1,1,1,1,0
"Height.3999",83.0413045130792,0,1,1,1,1,1,0,0,1,1,1,1,1
"Height.4000",75.6224233951218,0,1,1,1,1,1,0,1,0,0,0,0,0
"Height.4001",79.5173173844224,0,1,1,1,1,1,0,1,0,0,0,0,1
"Height.4002",77.465698521297,0,1,1,1,1,1,0,1,0,0,0,1,0
"Height.4003",81.7914024945131,0,1,1,1,1,1,0,1,0,0,0,1,1
"Height.4004",78.2343965777927,0,1,1,1,1,1,0,1,0,0,1,0,0
"Height.4005",82.4576574244223,0,1,1,1,1,1,0,1,0,0,1,0,1
"Height.4006",80.6625660215255,0,1,1,1,1,1,0,1,0,0,1,1,0
"Height.4007",84.3896844850636,0,1,1,1,1,1,0,1,0,0,1,1,1
"Height.4008",77.4649652929066,0,1,1,1,1,1,0,1,0,1,0,0,0
"Height.4009",79.4389151841193,0,1,1,1,1,1,0,1,0,1,0,0,1
"Height.4010",78.45271523054,0,1,1,1,1,1,0,1,0,1,0,1,0
"Height.4011",81.3104679848132,0,1,1,1,1,1,0,1,0,1,0,1,1
"Height.4012",79.8528725745417,0,1,1,1,1,1,0,1,0,1,1,0,0
"Height.4013",81.4134049370737,0,1,1,1,1,1,0,1,0,1,1,0,1
"Height.4014",81.3337599825352,0,1,1,1,1,1,0,1,0,1,1,1,0
"Height.4015",83.887573686102,0,1,1,1,1,1,0,1,0,1,1,1,1
"Height.4016",77.4782288902059,0,1,1,1,1,1,0,1,1,0,0,0,0
"Height.4017",80.0019435513156,0,1,1,1,1,1,0,1,1,0,0,0,1
"Height.4018",77.6893659286441,0,1,1,1,1,1,0,1,1,0,0,1,0
"Height.4019",83.0452130515252,0,1,1,1,1,1,0,1,1,0,0,1,1
"Height.4020",81.2383804280048,0,1,1,1,1,1,0,1,1,0,1,0,0
"Height.4021",84.0957677238016,0,1,1,1,1,1,0,1,1,0,1,0,1
"Height.4022",81.8669920192346,0,1,1,1,1,1,0,1,1,0,1,1,0
"Height.4023",84.8004203170486,0,1,1,1,1,1,0,1,1,0,1,1,1
"Height.4024",77.1333374355607,0,1,1,1,1,1,0,1,1,1,0,0,0
"Height.4025",80.9651271296816,0,1,1,1,1,1,0,1,1,1,0,0,1
"Height.4026",80.5198157434285,0,1,1,1,1,1,0,1,1,1,0,1,0
"Height.4027",83.6047131035884,0,1,1,1,1,1,0,1,1,1,0,1,1
"Height.4028",80.7003979791658,0,1,1,1,1,1,0,1,1,1,1,0,0
"Height.4029",83.3556157984441,0,1,1,1,1,1,0,1,1,1,1,0,1
"Height.4030",82.1363596727189,0,1,1,1,1,1,0,1,1,1,1,1,0
"Height.4031",85.8599265891361,0,1,1,1,1,1,0,1,1,1,1,1,1
"Height.4032",77.4017859686909,0,1,1,1,1,1,1,0,0,0,0,0,0
"Height.4033",79.1801610640576,0,1,1,1,1,1,1,0,0,0,0,0,1
"Height.4034",80.0936558037568,0,1,1,1,1,1,1,0,0,0,0,1,0
"Height.4035",82.5481135208128,0,1,1,1,1,1,1,0,0,0,0,1,1
"Height.4036",79.8785181218949,0,1,1,1,1,1,1,0,0,0,1,0,0
"Height.4037",80.9512929692389,0,1,1,1,1,1,1,0,0,0,1,0,1
"Height.4038",81.2943927937405,0,1,1,1,1,1,1,0,0,0,1,1,0
"Height.4039",85.1473227298616,0,1,1,1,1,1,1,0,0,0,1,1,1
"Height.4040",77.6105456145758,0,1,1,1,1,1,1,0,0,1,0,0,0
"Height.4041",81.1202111393379,0,1,1,1,1,1,1,0,0,1,0,0,1
"Height.4042",80.4250431324385,0,1,1,1,1,1,1,0,0,1,0,1,0
"Height.4043",82.0366622076043,0,1,1,1,1,1,1,0,0,1,0,1,1
"Height.4044",80.0865243869011,0,1,1,1,1,1,1,0,0,1,1,0,0
"Height.4045",84.3169249424398,0,1,1,1,1,1,1,0,0,1,1,0,1
"Height.4046",80.4448196191279,0,1,1,1,1,1,1,0,0,1,1,1,0
"Height.4047",85.1939288902003,0,1,1,1,1,1,1,0,0,1,1,1,1
"Height.4048",77.3873309435397,0,1,1,1,1,1,1,0,1,0,0,0,0
"Height.4049",80.2480358994913,0,1,1,1,1,1,1,0,1,0,0,0,1
"Height.4050",80.452777458475,0,1,1,1,1,1,1,0,1,0,0,1,0
"Height.4051",84.058985870276,0,1,1,1,1,1,1,0,1,0,0,1,1
"Height.4052",81.0262905510798,0,1,1,1,1,1,1,0,1,0,1,0,0
"Height.4053",83.2357180392837,0,1,1,1,1,1,1,0,1,0,1,0,1
"Height.4054",82.0974714365313,0,1,1,1,1,1,1,0,1,0,1,1,0
"Height.4055",85.6381921451155,0,1,1,1,1,1,1,0,1,0,1,1,1
"Height.4056",79.0522882715271,0,1,1,1,1,1,1,0,1,1,0,0,0
"Height.4057",81.9683199939408,0,1,1,1,1,1,1,0,1,1,0,0,1
"Height.4058",80.7798135559334,0,1,1,1,1,1,1,0,1,1,0,1,0
"Height.4059",83.4645222487767,0,1,1,1,1,1,1,0,1,1,0,1,1
"Height.4060",81.1460451318763,0,1,1,1,1,1,1,0,1,1,1,0,0
"Height.4061",84.2993330618046,0,1,1,1,1,1,1,0,1,1,1,0,1
"Height.4062",83.7852936899991,0,1,1,1,1,1,1,0,1,1,1,1,0
"Height.4063",87.7857532879564,0,1,1,1,1,1,1,0,1,1,1,1,1
"Height.4064",78.8954077119068,0,1,1,1,1,1,1,1,0,0,0,0,0
"Height.4065",80.729221482259,0,1,1,1,1,1,1,1,0,0,0,0,1
"Height.4066",81.9137971049908,0,1,1,1,1,1,1,1,0,0,0,1,0
"Height.4067",85.0051723710212,0,1,1,1,1,1,1,1,0,0,0,1,1
"Height.4068",81.9040029248256,0,1,1,1,1,1,1,1,0,0,1,0,0
"Height.4069",84.790126546613,0,1,1,1,1,1,1,1,0,0,1,0,1
"Height.4070",82.74529820974,0,1,1,1,1,1,1,1,0,0,1,1,0
"Height.4071",87.2585102438694,0,1,1,1,1,1,1,1,0,0,1,1,1
"Height.4072",81.1919323382323,0,1,1,1,1,1,1,1,0,1,0,0,0
"Height.4073",83.1106759021053,0,1,1,1,1,1,1,1,0,1,0,0,1
"Height.4074",78.8478498307734,0,1,1,1,1,1,1,1,0,1,0,1,0
"Height.4075",85.1437175819158,0,1,1,1,1,1,1,1,0,1,0,1,1
"Height.4076",82.8908758317529,0,1,1,1,1,1,1,1,0,1,1,0,0
"Height.4077",85.9872310895039,0,1,1,1,1,1,1,1,0,1,1,0,1
"Height.4078",84.8997774102204,0,1,1,1,1,1,1,1,0,1,1,1,0
"Height.4079",88.1881119931299,0,1,1,1,1,1,1,1,0,1,1,1,1
"Height.4080",79.8624050245429,0,1,1,1,1,1,1,1,1,0,0,0,0
"Height.4081",83.6302847434247,0,1,1,1,1,1,1,1,1,0,0,0,1
"Height.4082",82.4862532858431,0,1,1,1,1,1,1,1,1,0,0,1,0
"Height.4083",84.6775989991022,0,1,1,1,1,1,1,1,1,0,0,1,1
"Height.4084",82.91433308739,0,1,1,1,1,1,1,1,1,0,1,0,0
"Height.4085",87.2878988048828,0,1,1,1,1,1,1,1,1,0,1,0,1
"Height.4086",85.6990343547167,0,1,1,1,1,1,1,1,1,0,1,1,0
"Height.4087",86.9804769038275,0,1,1,1,1,1,1,1,1,0,1,1,1
"Height.4088",82.2941459922202,0,1,1,1,1,1,1,1,1,1,0,0,0
"Height.4089",85.6922790332807,0,1,1,1,1,1,1,1,1,1,0,0,1
"Height.4090",82.3907398345618,0,1,1,1,1,1,1,1,1,1,0,1,0
"Height.4091",86.9998665803449,0,1,1,1,1,1,1,1,1,1,0,1,1
"Height.4092",84.9852750879543,0,1,1,1,1,1,1,1,1,1,1,0,0
"Height.4093",85.8867431184772,0,1,1,1,1,1,1,1,1,1,1,0,1
"Height.4094",85.7865898824091,0,1,1,1,1,1,1,1,1,1,1,1,0
"Height.4095",89.9521452349467,0,1,1,1,1,1,1,1,1,1,1,1,1
"Height.4096",65.4433245437308,1,0,0,0,0,0,0,0,0,0,0,0,0
"Height.4097",69.4674382544843,1,0,0,0,0,0,0,0,0,0,0,0,1
"Height.4098",68.4724642646431,1,0,0,0,0,0,0,0,0,0,0,1,0
"Height.4099",71.979805973509,1,0,0,0,0,0,0,0,0,0,0,1,1
"Height.4100",69.8037378433669,1,0,0,0,0,0,0,0,0,0,1,0,0
"Height.4101",73.1516657148129,1,0,0,0,0,0,0,0,0,0,1,0,1
"Height.4102",71.4741926800052,1,0,0,0,0,0,0,0,0,0,1,1,0
"Height.4103",74.2832380440565,1,0,0,0,0,0,0,0,0,0,1,1,1
"Height.4104",68.3718533411862,1,0,0,0,0,0,0,0,0,1,0,0,0
"Height.4105",70.1921341764509,1,0,0,0,0,0,0,0,0,1,0,0,1
"Height.4106",68.9702050918965,1,0,0,0,0,0,0,0,0,1,0,1,0
"Height.4107",73.0805953660098,1,0,0,0,0,0,0,0,0,1,0,1,1
"Height.4108",68.9126689928313,1,0,0,0,0,0,0,0,0,1,1,0,0
"Height.4109",73.4407774374172,1,0,0,0,0,0,0,0,0,1,1,0,1
"Height.4110",71.7879090109674,1,0,0,0,0,0,0,0,0,1,1,1,0
"Height.4111",74.7178214961847,1,0,0,0,0,0,0,0,0,1,1,1,1
"Height.4112",69.2574424323109,1,0,0,0,0,0,0,0,1,0,0,0,0
"Height.4113",72.010771117068,1,0,0,0,0,0,0,0,1,0,0,0,1
"Height.4114",70.3740065095406,1,0,0,0,0,0,0,0,1,0,0,1,0
"Height.4115",73.459118151591,1,0,0,0,0,0,0,0,1,0,0,1,1
"Height.4116",71.1225820195308,1,0,0,0,0,0,0,0,1,0,1,0,0
"Height.4117",75.2173743673515,1,0,0,0,0,0,0,0,1,0,1,0,1
